"Relative Time (Process)","slope: 2 - _step","slope: 2 - _step__MIN","slope: 2 - _step__MAX","slope: 2 - test/returns_stat/mean","slope: 2 - test/returns_stat/mean__MIN","slope: 2 - test/returns_stat/mean__MAX","slope: 50 - _step","slope: 50 - _step__MIN","slope: 50 - _step__MAX","slope: 50 - test/returns_stat/mean","slope: 50 - test/returns_stat/mean__MIN","slope: 50 - test/returns_stat/mean__MAX","slope: 1 - _step","slope: 1 - _step__MIN","slope: 1 - _step__MAX","slope: 1 - test/returns_stat/mean","slope: 1 - test/returns_stat/mean__MIN","slope: 1 - test/returns_stat/mean__MAX","slope: 100 - _step","slope: 100 - _step__MIN","slope: 100 - _step__MAX","slope: 100 - test/returns_stat/mean","slope: 100 - test/returns_stat/mean__MIN","slope: 100 - test/returns_stat/mean__MAX","slope: 10 - _step","slope: 10 - _step__MIN","slope: 10 - _step__MAX","slope: 10 - test/returns_stat/mean","slope: 10 - test/returns_stat/mean__MIN","slope: 10 - test/returns_stat/mean__MAX"
"13577.620988","1753057","1753057","1753057","99.865974","99.865974","99.865974","","","","","","","","","","","","","","","","","","","","","","","",""
"13597.723185","22410","22410","22410","331.3278","331.3278","331.3278","","","","","","","","","","","","","","","","","","","","","","","",""
"13645.305967","22872","22872","22872","234.36108","234.36108","234.36108","","","","","","","","","","","","","","","","","","","","","","","",""
"13648.553205","1663154","1663154","1663154","103.53126","103.53126","103.53126","","","","","","","","","","","","","","","","","","","","","","","",""
"13652.450427","21510","21510","21510","115.77882","115.77882","115.77882","","","","","","","","","","","","","","","","","","","","","","","",""
"13653.57448","1722068","1722068","1722068","610.0874","610.0874","610.0874","","","","","","","","","","","","","","","","","","","","","","","",""
"13658.89139","23132","23132","23132","153.60417","153.60417","153.60417","","","","","","","","","","","","","","","","","","","","","","","",""
"13737.965742","1715673","1715673","1715673","85.251976","85.251976","85.251976","","","","","","","","","","","","","","","","","","","","","","","",""
"13748.706391","1768025","1768025","1768025","144.62834","144.62834","144.62834","","","","","","","","","","","","","","","","","","","","","","","",""
"13750.294365882874","1343410","1343410","1343410","118.32608795166016","118.32608795166016","118.32608795166016","","","","","","","","","","","","","","","","","","","","","","","",""
"13758.199927","1778464","1778464","1778464","62.656845","62.656845","62.656845","","","","","","","","","","","","","","","","","","","","","","","",""
"13768.578636","1750766","1750766","1750766","276.0816","276.0816","276.0816","","","","","","","","","","","","","","","","","","","","","","","",""
"13774.982937","1671756","1671756","1671756","72.68253","72.68253","72.68253","","","","","","","","","","","","","","","","","","","","","","","",""
"13777.969565","15909","15909","15909","171.6635","171.6635","171.6635","","","","","","","","","","","","","","","","","","","","","","","",""
"13785.488981","22524","22524","22524","106.09967","106.09967","106.09967","","","","","","","","","","","","","","","","","","","","","","","",""
"13804.178654","1757156","1757156","1757156","102.031876","102.031876","102.031876","","","","","","","","","","","","","","","","","","","","","","","",""
"13817.840379","1755253","1755253","1755253","459.7091","459.7091","459.7091","","","","","","","","","","","","","","","","","","","","","","","",""
"13824.930727","22901","22901","22901","92.500275","92.500275","92.500275","","","","","","","","","","","","","","","","","","","","","","","",""
"13827.743571","1773865","1773865","1773865","121.96153","121.96153","121.96153","","","","","","","","","","","","","","","","","","","","","","","",""
"13828.309263944626","578","578","578","217.1599578857422","217.1599578857422","217.1599578857422","","","","","","","","","","","","","","","","","","","","","","","",""
"13852.837938","22641","22641","22641","509.16156","509.16156","509.16156","","","","","","","","","","","","","","","","","","","","","","","",""
"13893.643516","1683827","1683827","1683827","65.91086","65.91086","65.91086","","","","","","","","","","","","","","","","","","","","","","","",""
"13897.600395","21770","21770","21770","150.90613","150.90613","150.90613","","","","","","","","","","","","","","","","","","","","","","","",""
"13905.464557","23132","23132","23132","490.73196","490.73196","490.73196","","","","","","","","","","","","","","","","","","","","","","","",""
"13909.044435","23392","23392","23392","160.84329","160.84329","160.84329","","","","","","","","","","","","","","","","","","","","","","","",""
"13928.721397","1743827","1743827","1743827","433.55084","433.55084","433.55084","","","","","","","","","","","","","","","","","","","","","","","",""
"13983.086528","1736356","1736356","1736356","95.148926","95.148926","95.148926","","","","","","","","","","","","","","","","","","","","","","","",""
"14003.803952","1789422","1789422","1789422","175.36124","175.36124","175.36124","","","","","","","","","","","","","","","","","","","","","","","",""
"14018.499514","1799645","1799645","1799645","155.96712","155.96712","155.96712","","","","","","","","","","","","","","","","","","","","","","","",""
"14018.687583","1771730","1771730","1771730","124.5644","124.5644","124.5644","","","","","","","","","","","","","","","","","","","","","","","",""
"14020.069971","1693165","1693165","1693165","184.56006","184.56006","184.56006","","","","","","","","","","","","","","","","","","","","","","","",""
"14035.629917","22784","22784","22784","353.5619","353.5619","353.5619","","","","","","","","","","","","","","","","","","","","","","","",""
"14054.295782","1778146","1778146","1778146","126.41229","126.41229","126.41229","","","","","","","","","","","","","","","","","","","","","","","",""
"14062.425693035126","1364121","1364121","1364121","121.50286102294922","121.50286102294922","121.50286102294922","","","","","","","","","","","","","","","","","","","","","","","",""
"14082.872368","1795543","1795543","1795543","409.46637","409.46637","409.46637","","","","","","","","","","","","","","","","","","","","","","","",""
"14082.939869","1776318","1776318","1776318","106.410774","106.410774","106.410774","","","","","","","","","","","","","","","","","","","","","","","",""
"14095.105804","23161","23161","23161","334.99826","334.99826","334.99826","","","","","","","","","","","","","","","","","","","","","","","",""
"14112.951251","22901","22901","22901","257.9872","257.9872","257.9872","","","","","","","","","","","","","","","","","","","","","","","",""
"14147.752132","22001","22001","22001","183.6518","183.6518","183.6518","","","","","","","","","","","","","","","","","","","","","","","",""
"14148.756387","1705064","1705064","1705064","93.70487","93.70487","93.70487","","","","","","","","","","","","","","","","","","","","","","","",""
"14154.184432","23652","23652","23652","111.66814","111.66814","111.66814","","","","","","","","","","","","","","","","","","","","","","","",""
"14165.62091","23392","23392","23392","617.5217","617.5217","617.5217","","","","","","","","","","","","","","","","","","","","","","","",""
"14198.869051","1765444","1765444","1765444","245.12627","245.12627","245.12627","","","","","","","","","","","","","","","","","","","","","","","",""
"14233.205533","1758035","1758035","1758035","263.21695","263.21695","263.21695","","","","","","","","","","","","","","","","","","","","","","","",""
"14258.9259","1810719","1810719","1810719","152.14958","152.14958","152.14958","","","","","","","","","","","","","","","","","","","","","","","",""
"14268.904704","1792517","1792517","1792517","120.40658","120.40658","120.40658","","","","","","","","","","","","","","","","","","","","","","","",""
"14278.646253","1821172","1821172","1821172","201.0966","201.0966","201.0966","","","","","","","","","","","","","","","","","","","","","","","",""
"14285.769527","23015","23015","23015","123.82888","123.82888","123.82888","","","","","","","","","","","","","","","","","","","","","","","",""
"14309.416632","1799141","1799141","1799141","113.81793","113.81793","113.81793","","","","","","","","","","","","","","","","","","","","","","","",""
"14315.178346","1714288","1714288","1714288","160.52397","160.52397","160.52397","","","","","","","","","","","","","","","","","","","","","","","",""
"14337.990762","1817086","1817086","1817086","239.70047","239.70047","239.70047","","","","","","","","","","","","","","","","","","","","","","","",""
"14358.060777","1797226","1797226","1797226","51.273144","51.273144","51.273144","","","","","","","","","","","","","","","","","","","","","","","",""
"14360.283417","23450","23450","23450","99.51563","99.51563","99.51563","","","","","","","","","","","","","","","","","","","","","","","",""
"14368.056278","23103","23103","23103","99.76247","99.76247","99.76247","","","","","","","","","","","","","","","","","","","","","","","",""
"14377.228005886078","1384846","1384846","1384846","110.86115264892578","110.86115264892578","110.86115264892578","","","","","","","","","","","","","","","","","","","","","","","",""
"14402.911175","22261","22261","22261","275.14966","275.14966","275.14966","","","","","","","","","","","","","","","","","","","","","","","",""
"14404.257793","23912","23912","23912","391.23184","391.23184","391.23184","","","","","","","","","","","","","","","","","","","","","","","",""
"14408.85389","1725801","1725801","1725801","79.36892","79.36892","79.36892","","","","","","","","","","","","","","","","","","","","","","","",""
"14430.787359","23652","23652","23652","141.99075","141.99075","141.99075","","","","","","","","","","","","","","","","","","","","","","","",""
"14463.991231","1786286","1786286","1786286","128.7252","128.7252","128.7252","","","","","","","","","","","","","","","","","","","","","","","",""
"14483.326031","1779142","1779142","1779142","146.63477","146.63477","146.63477","","","","","","","","","","","","","","","","","","","","","","","",""
"14514.058392","1832058","1832058","1832058","210.10954","210.10954","210.10954","","","","","","","","","","","","","","","","","","","","","","","",""
"14524.004052","1814211","1814211","1814211","416.68646","416.68646","416.68646","","","","","","","","","","","","","","","","","","","","","","","",""
"14538.791537","1842211","1842211","1842211","83.699715","83.699715","83.699715","","","","","","","","","","","","","","","","","","","","","","","",""
"14540.905771","23217","23217","23217","197.62181","197.62181","197.62181","","","","","","","","","","","","","","","","","","","","","","","",""
"14569.532594","1820219","1820219","1820219","74.90205","74.90205","74.90205","","","","","","","","","","","","","","","","","","","","","","","",""
"14598.133428","1838080","1838080","1838080","58.354206","58.354206","58.354206","","","","","","","","","","","","","","","","","","","","","","","",""
