Relative Time (Process),Schedule : adaptive - _step,Schedule : adaptive - _step__MIN,Schedule : adaptive - _step__MAX,Schedule : adaptive - test reward ,Schedule : adaptive - test reward __MIN,Schedule : adaptive - test reward __MAX,Schedule : fixed - _step,Schedule : fixed - _step__MIN,Schedule : fixed - _step__MAX,Schedule : fixed - test reward ,Schedule : fixed - test reward __MIN,Schedule : fixed - test reward __MAX,Schedule : interval - _step,Schedule : interval - _step__MIN,Schedule : interval - _step__MAX,Schedule : interval - test reward ,Schedule : interval - test reward __MIN,Schedule : interval - test reward __MAX,epoch
13290.204291,1719945.5,1719945.5,1719945.5,552.405375,552.405375,552.405375,22033.0,22033.0,22033.0,207.91728,207.91728,207.91728,1713323.0,1713323.0,1713323.0,297.9147633333333,297.9147633333333,297.9147633333333,238.42729970326408
13299.622185,1723963.0,1723963.0,1723963.0,498.0209,498.0209,498.0209,22352.0,22352.0,22352.0,45.09489,45.09489,45.09489,1713903.0,1713903.0,1713903.0,267.96514666666667,267.96514666666667,267.96514666666667,238.57566765578633
13303.947145,1727980.5,1727980.5,1727980.5,443.63642500000003,443.63642500000003,443.63642500000003,22284.666666666668,22284.666666666668,22284.666666666668,59.474023333333335,59.474023333333335,59.474023333333335,1714483.0,1714483.0,1714483.0,238.01553,238.01553,238.01553,238.72403560830858
13327.47983,1731998.0,1731998.0,1731998.0,389.25195,389.25195,389.25195,22217.333333333332,22217.333333333332,22217.333333333332,73.85315666666668,73.85315666666668,73.85315666666668,1711022.0,1711022.0,1711022.0,308.3634975,308.3634975,308.3634975,238.87240356083083
13342.606495,1493351.5,1493351.5,1493351.5,504.7832931152344,504.7832931152344,504.7832931152344,22150.0,22150.0,22150.0,88.23229,88.23229,88.23229,1707561.0,1707561.0,1707561.0,378.71146500000003,378.71146500000003,378.71146500000003,239.02077151335308
13347.682134866714,1254705.0,1254705.0,1254705.0,620.3146362304688,620.3146362304688,620.3146362304688,22304.0,22304.0,22304.0,81.61477666666667,81.61477666666667,81.61477666666667,1704100.0,1704100.0,1704100.0,449.05943250000007,449.05943250000007,449.05943250000007,239.16913946587536
13383.424206,1266014.6666666667,1266014.6666666667,1266014.6666666667,533.3445892333984,533.3445892333984,533.3445892333984,22458.0,22458.0,22458.0,74.99726333333334,74.99726333333334,74.99726333333334,1700639.0,1700639.0,1700639.0,519.4074,519.4074,519.4074,239.3175074183976
13390.121288,1277324.3333333333,1277324.3333333333,1277324.3333333333,446.3745422363281,446.3745422363281,446.3745422363281,22612.0,22612.0,22612.0,68.37975,68.37975,68.37975,1671463.5,1671463.5,1671463.5,310.67509500000006,310.67509500000006,310.67509500000006,239.46587537091986
13403.435795,1288634.0,1288634.0,1288634.0,359.4044952392578,359.4044952392578,359.4044952392578,21931.0,21931.0,21931.0,120.33516,120.33516,120.33516,1642288.0,1642288.0,1642288.0,101.94279,101.94279,101.94279,239.6142433234421
13407.305333,1299943.6666666667,1299943.6666666667,1299943.6666666667,272.4344482421875,272.4344482421875,272.4344482421875,21250.0,21250.0,21250.0,172.29057,172.29057,172.29057,1655343.0,1655343.0,1655343.0,111.33845500000001,111.33845500000001,111.33845500000001,239.76261127596436
13413.737587,1311253.3333333333,1311253.3333333333,1311253.3333333333,185.4644012451172,185.4644012451172,185.4644012451172,22843.0,22843.0,22843.0,133.47429,133.47429,133.47429,1668398.0,1668398.0,1668398.0,120.73412,120.73412,120.73412,239.91097922848664
13441.08161497116,1322563.0,1322563.0,1322563.0,98.49435424804688,98.49435424804688,98.49435424804688,22756.14285714286,22756.14285714286,22756.14285714286,166.4718157142857,166.4718157142857,166.4718157142857,1681453.0,1681453.0,1681453.0,130.129785,130.129785,130.129785,240.0593471810089
13492.827131,1534639.5,1534639.5,1534639.5,290.12892712402345,290.12892712402345,290.12892712402345,22669.285714285714,22669.285714285714,22669.285714285714,199.46934142857143,199.46934142857143,199.46934142857143,1694508.0,1694508.0,1694508.0,139.52545,139.52545,139.52545,240.20771513353114
13498.59334,1746716.0,1746716.0,1746716.0,481.7635,481.7635,481.7635,22582.428571428572,22582.428571428572,22582.428571428572,232.46686714285715,232.46686714285715,232.46686714285715,1683615.25,1683615.25,1683615.25,139.3541775,139.3541775,139.3541775,240.3560830860534
13503.052751,1757560.0,1757560.0,1757560.0,63.325584,63.325584,63.325584,22495.571428571428,22495.571428571428,22495.571428571428,265.46439285714285,265.46439285714285,265.46439285714285,1672722.5,1672722.5,1672722.5,139.182905,139.182905,139.182905,240.50445103857564
13513.462089,1728729.0,1728729.0,1728729.0,116.8569,116.8569,116.8569,22408.714285714286,22408.714285714286,22408.714285714286,298.46191857142855,298.46191857142855,298.46191857142855,1661829.75,1661829.75,1661829.75,139.01163250000002,139.01163250000002,139.01163250000002,240.65281899109792
13529.894539,1732783.6666666667,1732783.6666666667,1732783.6666666667,114.02507899999999,114.02507899999999,114.02507899999999,22321.85714285714,22321.85714285714,22321.85714285714,331.4594442857143,331.4594442857143,331.4594442857143,1650937.0,1650937.0,1650937.0,138.84036,138.84036,138.84036,240.80118694362017
13535.35056,1736838.3333333333,1736838.3333333333,1736838.3333333333,111.193258,111.193258,111.193258,22235.0,22235.0,22235.0,364.45697,364.45697,364.45697,1692314.5,1692314.5,1692314.5,109.256015,109.256015,109.256015,240.94955489614242
13547.737206,1740893.0,1740893.0,1740893.0,108.361437,108.361437,108.361437,22360.666666666668,22360.666666666668,22360.666666666668,282.45925666666665,282.45925666666665,282.45925666666665,1733692.0,1733692.0,1733692.0,79.67167,79.67167,79.67167,241.09792284866467
13554.060071,1744947.6666666667,1744947.6666666667,1744947.6666666667,105.52961599999999,105.52961599999999,105.52961599999999,22486.333333333332,22486.333333333332,22486.333333333332,200.46154333333334,200.46154333333334,200.46154333333334,1736123.0,1736123.0,1736123.0,528.9314,528.9314,528.9314,241.24629080118692
13564.79264,1749002.3333333333,1749002.3333333333,1749002.3333333333,102.697795,102.697795,102.697795,22612.0,22612.0,22612.0,118.46383,118.46383,118.46383,1721529.2,1721529.2,1721529.2,443.851372,443.851372,443.851372,241.39465875370917
13577.620988,1753057.0,1753057.0,1753057.0,99.865974,99.865974,99.865974,22511.0,22511.0,22511.0,224.89581500000003,224.89581500000003,224.89581500000003,1706935.4,1706935.4,1706935.4,358.771344,358.771344,358.771344,241.54302670623144
13597.723185,1673572.5,1673572.5,1673572.5,122.75340362630207,122.75340362630207,122.75340362630207,22410.0,22410.0,22410.0,331.3278,331.3278,331.3278,1692341.6,1692341.6,1692341.6,273.69131600000003,273.69131600000003,273.69131600000003,241.6913946587537
13645.305967,1594088.0,1594088.0,1594088.0,145.64083325260415,145.64083325260415,145.64083325260415,22872.0,22872.0,22872.0,234.36108,234.36108,234.36108,1677747.8,1677747.8,1677747.8,188.611288,188.611288,188.611288,241.83976261127594
13648.553205,1514603.5,1514603.5,1514603.5,168.52826287890625,168.52826287890625,168.52826287890625,22191.0,22191.0,22191.0,175.06995,175.06995,175.06995,1663154.0,1663154.0,1663154.0,103.53126,103.53126,103.53126,241.9881305637982
13652.450427,1435119.0,1435119.0,1435119.0,191.4156925052083,191.4156925052083,191.4156925052083,21510.0,21510.0,21510.0,115.77882,115.77882,115.77882,1692611.0,1692611.0,1692611.0,356.80933000000005,356.80933000000005,356.80933000000005,242.13649851632044
13653.57448,1355634.5,1355634.5,1355634.5,214.3031221315104,214.3031221315104,214.3031221315104,22050.666666666668,22050.666666666668,22050.666666666668,128.38727,128.38727,128.38727,1722068.0,1722068.0,1722068.0,610.0874,610.0874,610.0874,242.28486646884272
13658.16052222252,1276150.0,1276150.0,1276150.0,237.1905517578125,237.1905517578125,237.1905517578125,22591.333333333332,22591.333333333332,22591.333333333332,140.99572,140.99572,140.99572,1719936.3333333333,1719936.3333333333,1719936.3333333333,435.14225866666663,435.14225866666663,435.14225866666663,242.43323442136497
13658.89139,1440108.3333333333,1440108.3333333333,1440108.3333333333,206.336481171875,206.336481171875,206.336481171875,23132.0,23132.0,23132.0,153.60417,153.60417,153.60417,1717804.6666666667,1717804.6666666667,1717804.6666666667,260.1971173333333,260.1971173333333,260.1971173333333,242.58160237388722
13737.965742,1604066.6666666667,1604066.6666666667,1604066.6666666667,175.48241058593752,175.48241058593752,175.48241058593752,22100.14285714286,22100.14285714286,22100.14285714286,156.1840742857143,156.1840742857143,156.1840742857143,1715673.0,1715673.0,1715673.0,85.251976,85.251976,85.251976,242.72997032640947
13748.706391,1768025.0,1768025.0,1768025.0,144.62834,144.62834,144.62834,21068.285714285714,21068.285714285714,21068.285714285714,158.76397857142857,158.76397857142857,158.76397857142857,1706889.6,1706889.6,1706889.6,82.7380868,82.7380868,82.7380868,242.87833827893172
13750.294365882874,1343410.0,1343410.0,1343410.0,118.32608795166016,118.32608795166016,118.32608795166016,20036.428571428572,20036.428571428572,20036.428571428572,161.34388285714286,161.34388285714286,161.34388285714286,1698106.2,1698106.2,1698106.2,80.2241976,80.2241976,80.2241976,243.026706231454
13758.199927,1778464.0,1778464.0,1778464.0,62.656845,62.656845,62.656845,19004.571428571428,19004.571428571428,19004.571428571428,163.92378714285715,163.92378714285715,163.92378714285715,1689322.8,1689322.8,1689322.8,77.7103084,77.7103084,77.7103084,243.17507418397625
13768.578636,1750766.0,1750766.0,1750766.0,276.0816,276.0816,276.0816,17972.714285714286,17972.714285714286,17972.714285714286,166.50369142857144,166.50369142857144,166.50369142857144,1680539.4,1680539.4,1680539.4,75.1964192,75.1964192,75.1964192,243.3234421364985
13774.982937,1754065.857142857,1754065.857142857,1754065.857142857,254.06444714285712,254.06444714285712,254.06444714285712,16940.857142857145,16940.857142857145,16940.857142857145,169.0835957142857,169.0835957142857,169.0835957142857,1671756.0,1671756.0,1671756.0,72.68253,72.68253,72.68253,243.47181008902075
13777.969565,1757365.7142857143,1757365.7142857143,1757365.7142857143,232.04729428571426,232.04729428571426,232.04729428571426,15909.0,15909.0,15909.0,171.6635,171.6635,171.6635,1700222.6666666667,1700222.6666666667,1700222.6666666667,82.46564533333333,82.46564533333333,82.46564533333333,243.620178041543
13785.488981,1760665.5714285714,1760665.5714285714,1760665.5714285714,210.03014142857143,210.03014142857143,210.03014142857143,22524.0,22524.0,22524.0,106.09967,106.09967,106.09967,1728689.3333333333,1728689.3333333333,1728689.3333333333,92.24876066666667,92.24876066666667,92.24876066666667,243.76854599406525
13804.178654,1763965.4285714286,1763965.4285714286,1763965.4285714286,188.01298857142854,188.01298857142854,188.01298857142854,22649.666666666668,22649.666666666668,22649.666666666668,101.56653833333334,101.56653833333334,101.56653833333334,1757156.0,1757156.0,1757156.0,102.031876,102.031876,102.031876,243.91691394658753
13817.840379,1767265.2857142857,1767265.2857142857,1767265.2857142857,165.9958357142857,165.9958357142857,165.9958357142857,22775.333333333332,22775.333333333332,22775.333333333332,97.03340666666666,97.03340666666666,97.03340666666666,1755253.0,1755253.0,1755253.0,459.7091,459.7091,459.7091,244.06528189910978
13824.930727,1770565.142857143,1770565.142857143,1770565.142857143,143.97868285714284,143.97868285714284,143.97868285714284,22901.0,22901.0,22901.0,92.500275,92.500275,92.500275,1737396.5,1737396.5,1737396.5,361.25954,361.25954,361.25954,244.21364985163203
13827.743571,1773865.0,1773865.0,1773865.0,121.96153,121.96153,121.96153,22771.0,22771.0,22771.0,300.8309175,300.8309175,300.8309175,1719540.0,1719540.0,1719540.0,262.80998,262.80998,262.80998,244.36201780415428
13852.837938,1705736.7142857143,1705736.7142857143,1705736.7142857143,144.8129729799107,144.8129729799107,144.8129729799107,22641.0,22641.0,22641.0,509.16156,509.16156,509.16156,1701683.5,1701683.5,1701683.5,164.36042000000003,164.36042000000003,164.36042000000003,244.51038575667653
13893.643516,1637608.4285714286,1637608.4285714286,1637608.4285714286,167.66441595982144,167.66441595982144,167.66441595982144,22205.5,22205.5,22205.5,330.033845,330.033845,330.033845,1683827.0,1683827.0,1683827.0,65.91086,65.91086,65.91086,244.6587537091988
13897.600395,1569480.142857143,1569480.142857143,1569480.142857143,190.51585893973214,190.51585893973214,190.51585893973214,21770.0,21770.0,21770.0,150.90613,150.90613,150.90613,1698827.0,1698827.0,1698827.0,157.820855,157.820855,157.820855,244.80712166172106
13905.464557,1501351.8571428573,1501351.8571428573,1501351.8571428573,213.36730191964287,213.36730191964287,213.36730191964287,23132.0,23132.0,23132.0,490.73196,490.73196,490.73196,1713827.0,1713827.0,1713827.0,249.73084999999998,249.73084999999998,249.73084999999998,244.9554896142433
13909.044435,1433223.5714285714,1433223.5714285714,1433223.5714285714,236.2187448995536,236.2187448995536,236.2187448995536,23392.0,23392.0,23392.0,160.84329,160.84329,160.84329,1728827.0,1728827.0,1728827.0,341.640845,341.640845,341.640845,245.10385756676556
13928.721397,1365095.2857142857,1365095.2857142857,1365095.2857142857,259.0701878794643,259.0701878794643,259.0701878794643,23316.0,23316.0,23316.0,184.93311624999998,184.93311624999998,184.93311624999998,1743827.0,1743827.0,1743827.0,433.55084,433.55084,433.55084,245.2522255192878
13969.690975904465,1296967.0,1296967.0,1296967.0,281.921630859375,281.921630859375,281.921630859375,23240.0,23240.0,23240.0,209.0229425,209.0229425,209.0229425,1740091.5,1740091.5,1740091.5,264.349883,264.349883,264.349883,245.40059347181008
13983.086528,1543194.5,1543194.5,1543194.5,228.6414354296875,228.6414354296875,228.6414354296875,23164.0,23164.0,23164.0,233.11276875,233.11276875,233.11276875,1736356.0,1736356.0,1736356.0,95.148926,95.148926,95.148926,245.54896142433233
14003.803952,1789422.0,1789422.0,1789422.0,175.36124,175.36124,175.36124,23088.0,23088.0,23088.0,257.202595,257.202595,257.202595,1725558.25,1725558.25,1725558.25,117.5017095,117.5017095,117.5017095,245.69732937685458
14018.499514,1799645.0,1799645.0,1799645.0,155.96712,155.96712,155.96712,23012.0,23012.0,23012.0,281.29242124999996,281.29242124999996,281.29242124999996,1714760.5,1714760.5,1714760.5,139.854493,139.854493,139.854493,245.84569732937683
14018.687583,1771730.0,1771730.0,1771730.0,124.5644,124.5644,124.5644,22936.0,22936.0,22936.0,305.38224749999995,305.38224749999995,305.38224749999995,1703962.75,1703962.75,1703962.75,162.20727649999998,162.20727649999998,162.20727649999998,245.99406528189908
14020.069971,1669827.75,1669827.75,1669827.75,123.79901525573732,123.79901525573732,123.79901525573732,22860.0,22860.0,22860.0,329.47207375,329.47207375,329.47207375,1693165.0,1693165.0,1693165.0,184.56006,184.56006,184.56006,246.14243323442133
14035.629917,1567925.5,1567925.5,1567925.5,123.03363051147461,123.03363051147461,123.03363051147461,22784.0,22784.0,22784.0,353.5619,353.5619,353.5619,1735655.5,1735655.5,1735655.5,155.486175,155.486175,155.486175,246.2908011869436
14054.295782,1466023.25,1466023.25,1466023.25,122.26824576721191,122.26824576721191,122.26824576721191,22859.4,22859.4,22859.4,349.849172,349.849172,349.849172,1778146.0,1778146.0,1778146.0,126.41229,126.41229,126.41229,246.43916913946586
14062.425693035126,1364121.0,1364121.0,1364121.0,121.50286102294922,121.50286102294922,121.50286102294922,22934.8,22934.8,22934.8,346.136444,346.136444,346.136444,1777536.6666666667,1777536.6666666667,1777536.6666666667,119.745118,119.745118,119.745118,246.5875370919881
14082.872368,1795543.0,1795543.0,1795543.0,409.46637,409.46637,409.46637,23010.2,23010.2,23010.2,342.423716,342.423716,342.423716,1776927.3333333333,1776927.3333333333,1776927.3333333333,113.077946,113.077946,113.077946,246.73590504451036
14082.939869,1797060.6,1797060.6,1797060.6,383.734691,383.734691,383.734691,23085.6,23085.6,23085.6,338.710988,338.710988,338.710988,1776318.0,1776318.0,1776318.0,106.410774,106.410774,106.410774,246.8842729970326
14095.105804,1798578.2,1798578.2,1798578.2,358.003012,358.003012,358.003012,23161.0,23161.0,23161.0,334.99826,334.99826,334.99826,1758504.5,1758504.5,1758504.5,103.234298,103.234298,103.234298,247.0326409495549
14112.951251,1800095.8,1800095.8,1800095.8,332.271333,332.271333,332.271333,22901.0,22901.0,22901.0,257.9872,257.9872,257.9872,1740691.0,1740691.0,1740691.0,100.057822,100.057822,100.057822,247.18100890207714
14147.752132,1801613.4,1801613.4,1801613.4,306.539654,306.539654,306.539654,22001.0,22001.0,22001.0,183.6518,183.6518,183.6518,1722877.5,1722877.5,1722877.5,96.88134600000001,96.88134600000001,96.88134600000001,247.3293768545994
14148.756387,1803131.0,1803131.0,1803131.0,280.807975,280.807975,280.807975,22826.5,22826.5,22826.5,147.65997,147.65997,147.65997,1705064.0,1705064.0,1705064.0,93.70487,93.70487,93.70487,247.47774480712164
14154.184432,1804648.6,1804648.6,1804648.6,255.076296,255.076296,255.076296,23652.0,23652.0,23652.0,111.66814,111.66814,111.66814,1725190.6666666667,1725190.6666666667,1725190.6666666667,144.17867,144.17867,144.17867,247.6261127596439
14165.62091,1806166.2,1806166.2,1806166.2,229.344617,229.344617,229.344617,23392.0,23392.0,23392.0,617.5217,617.5217,617.5217,1745317.3333333333,1745317.3333333333,1745317.3333333333,194.65247,194.65247,194.65247,247.77448071216614
14198.869051,1807683.8,1807683.8,1807683.8,203.612938,203.612938,203.612938,23338.14285714286,23338.14285714286,23338.14285714286,546.9941542857143,546.9941542857143,546.9941542857143,1765444.0,1765444.0,1765444.0,245.12627,245.12627,245.12627,247.92284866468842
14233.205533,1809201.4,1809201.4,1809201.4,177.88125900000003,177.88125900000003,177.88125900000003,23284.285714285714,23284.285714285714,23284.285714285714,476.4666085714286,476.4666085714286,476.4666085714286,1758035.0,1758035.0,1758035.0,263.21695,263.21695,263.21695,248.07121661721067
14258.9259,1810719.0,1810719.0,1810719.0,152.14958,152.14958,152.14958,23230.428571428572,23230.428571428572,23230.428571428572,405.93906285714286,405.93906285714286,405.93906285714286,1764886.0,1764886.0,1764886.0,238.31711333333334,238.31711333333334,238.31711333333334,248.21958456973292
